central_bank_code,target_family,target_indicator_key,target_indicator,model,split,feature_date,forecast_horizon_periods,actual,prediction,error
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,validation,2025-01-01,1,0.2633913194301564,0.3131101578046186,-0.04971883837446217
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,validation,2025-02-01,1,0.2640510769052494,0.3390224062570002,-0.07497132935175077
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,validation,2025-03-01,1,0.2647050973588198,0.315731170491885,-0.051026073133065175
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,test,2025-04-01,1,0.2644311545811182,0.3171578622328626,-0.052726707651744364
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,test,2025-05-01,1,0.262863513450082,0.31179936382409573,-0.04893585037401371
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,test,2025-06-01,1,0.2618308495760234,0.29731520256056493,-0.035484352984541556
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,test,2025-07-01,1,0.2609602565599768,0.30323631527741446,-0.04227605871743767
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,test,2025-08-01,1,0.2607164331452685,0.3338017616854731,-0.07308532854020461
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,test,2025-09-01,1,0.2604482273890894,0.3334432533032233,-0.07299502591413387
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,test,2025-10-01,1,0.2624260655589877,0.36543756090362073,-0.10301149534463305
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,test,2025-11-01,1,0.2627344304658247,0.3858236884853077,-0.123089258019483
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,test,2025-12-01,1,0.261915470643481,0.3732571937455851,-0.1113417231021041
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,test,2026-01-01,1,0.2622912455532079,0.38569249893780344,-0.12340125338459557
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,test,2026-02-01,1,0.2636609594417162,0.3477572440996956,-0.08409628465797941
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,test,2026-03-01,1,0.2636609594417162,0.3607727066725756,-0.09711174723085941
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,hist_gradient_boosting,validation,2024-04-01,1,0.2629524372836815,0.17313124415490477,0.08982119312877673
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,hist_gradient_boosting,validation,2024-05-01,1,0.2636623936970968,0.17313124415490477,0.09053114954219205
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,hist_gradient_boosting,validation,2024-06-01,1,0.2612786612544782,0.17313124415490477,0.08814741709957341
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,hist_gradient_boosting,validation,2024-07-01,1,0.2595001845824883,0.34018390227320633,-0.08068371769071803
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,hist_gradient_boosting,validation,2024-08-01,1,0.2596364388436489,0.4551357151377994,-0.19549927629415048
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,hist_gradient_boosting,validation,2024-09-01,1,0.2604453588783281,0.4551357151377994,-0.1946903562594713
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,hist_gradient_boosting,validation,2024-10-01,1,0.2620330795846932,0.7129045042133237,-0.45087142462863056
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,hist_gradient_boosting,validation,2024-11-01,1,0.2629739511143911,0.723472395994494,-0.4604984448801029
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,hist_gradient_boosting,validation,2024-12-01,1,0.261962801071042,0.6516216270194347,-0.38965882594839274
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,hist_gradient_boosting,validation,2025-01-01,1,0.2633913194301564,0.8336969574955223,-0.5703056380653659
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,hist_gradient_boosting,validation,2025-02-01,1,0.2640510769052494,0.9486487703601154,-0.684597693454866
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,hist_gradient_boosting,validation,2025-03-01,1,0.2647050973588198,0.8336969574955223,-0.5689918601367026
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,hist_gradient_boosting,test,2025-04-01,1,0.2644311545811182,0.5429661673660143,-0.2785350127848961
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,hist_gradient_boosting,test,2025-05-01,1,0.262863513450082,0.5429661673660143,-0.2801026539159323
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,hist_gradient_boosting,test,2025-06-01,1,0.2618308495760234,0.0003270395718601546,0.26150381000416323
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,hist_gradient_boosting,test,2025-07-01,1,0.2609602565599768,0.0003270395718601546,0.26063321698811664
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,hist_gradient_boosting,test,2025-08-01,1,0.2607164331452685,0.0003270395718601546,0.26038939357340835
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,hist_gradient_boosting,test,2025-09-01,1,0.2604482273890894,0.0003270395718601546,0.26012118781722926
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,hist_gradient_boosting,test,2025-10-01,1,0.2624260655589877,0.010894931353030365,0.2515311342059573
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,hist_gradient_boosting,test,2025-11-01,1,0.2627344304658247,0.0003270395718601546,0.26240739089396453
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,hist_gradient_boosting,test,2025-12-01,1,0.261915470643481,0.0003270395718601546,0.26158843107162083
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,hist_gradient_boosting,test,2026-01-01,1,0.2622912455532079,0.05184329103597471,0.21044795451723317
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,hist_gradient_boosting,test,2026-02-01,1,0.2636609594417162,0.05184329103597471,0.21181766840574148
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,hist_gradient_boosting,test,2026-03-01,1,0.2636609594417162,0.05184329103597471,0.21181766840574148
RBNZ,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,validation,2024-04-01,1,0.5819693543447115,0.4943233672446042,0.08764598710010735
RBNZ,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,validation,2024-05-01,1,0.6696153414448189,0.5819693543447115,0.0876459871001074
RBNZ,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,validation,2024-06-01,1,0.7572613285449262,0.6696153414448189,0.08764598710010729
RBNZ,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,validation,2024-07-01,1,0.8887303091950871,0.7572613285449262,0.13146898065016088
RBNZ,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,validation,2024-08-01,1,1.020199289845248,0.8887303091950871,0.131468980650161
RBNZ,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,validation,2024-09-01,1,1.1516682704954089,1.020199289845248,0.13146898065016077
RBNZ,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,validation,2024-10-01,1,1.1516682704954089,1.1516682704954089,0.0
RBNZ,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,validation,2024-11-01,1,1.1516682704954089,1.1516682704954089,0.0
RBNZ,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,validation,2024-12-01,1,1.1516682704954089,1.1516682704954089,0.0
RBNZ,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,validation,2025-01-01,1,1.1954912640454627,1.1516682704954089,0.04382299355005381
RBNZ,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,validation,2025-02-01,1,1.2393142575955165,1.1954912640454627,0.04382299355005381
RBNZ,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,validation,2025-03-01,1,1.2831372511455703,1.2393142575955165,0.04382299355005381
RBNZ,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,test,2025-04-01,1,1.3269602446956237,1.2831372511455703,0.04382299355005337
RBNZ,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,test,2025-05-01,1,1.3707832382456773,1.3269602446956237,0.04382299355005359
RBNZ,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,test,2025-06-01,1,1.4146062317957306,1.3707832382456773,0.04382299355005337
RBNZ,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,test,2025-07-01,1,1.4584292253457845,1.4146062317957306,0.04382299355005381
RBNZ,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,test,2025-08-01,1,1.5022522188958385,1.4584292253457845,0.043822993550054035
RBNZ,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,test,2025-09-01,1,1.5460752124458923,1.5022522188958385,0.04382299355005381
RBNZ,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,test,2025-10-01,1,1.5460752124458923,1.5460752124458923,0.0
RBNZ,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,test,2025-11-01,1,1.5460752124458923,1.5460752124458923,0.0
RBNZ,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,test,2025-12-01,1,1.5460752124458923,1.5460752124458923,0.0
RBNZ,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,test,2026-01-01,1,1.5460752124458923,1.5460752124458923,0.0
RBNZ,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,test,2026-02-01,1,1.5460752124458923,1.5460752124458923,0.0
RBNZ,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,test,2026-03-01,1,1.5460752124458923,1.5460752124458923,0.0
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,validation,2024-04-01,1,0.5819693543447115,0.6579802333310167,-0.07601087898630521
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,validation,2024-05-01,1,0.6696153414448189,0.28585342430054883,0.3837619171442701
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,validation,2024-06-01,1,0.7572613285449262,-0.05652736895844657,0.8137886975033728
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,validation,2024-07-01,1,0.8887303091950871,-0.4115480790714716,1.3002783882665587
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,validation,2024-08-01,1,1.020199289845248,-0.3211739018907327,1.3413731917359808
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,validation,2024-09-01,1,1.1516682704954089,-0.28522274990720703,1.436891020402616
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,validation,2024-10-01,1,1.1516682704954089,-0.30556471314395495,1.4572329836393638
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,validation,2024-11-01,1,1.1516682704954089,-0.41611876826940164,1.5677870387648105
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,validation,2024-12-01,1,1.1516682704954089,-0.47441842226295833,1.6260866927583673
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,validation,2025-01-01,1,1.1954912640454627,-0.6010948327565226,1.7965860968019853
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,validation,2025-02-01,1,1.2393142575955165,-0.6813574168060532,1.9206716744015697
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,validation,2025-03-01,1,1.2831372511455703,-0.7130580158513378,1.996195266996908
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,test,2025-04-01,1,1.3269602446956237,-0.6778850614578733,2.0048453061534968
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,test,2025-05-01,1,1.3707832382456773,-0.6196708385097298,1.990454076755407
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,test,2025-06-01,1,1.4146062317957306,-0.5826164216539536,1.9972226534496842
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,test,2025-07-01,1,1.4584292253457845,-0.5421536528429969,2.0005828781887813
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,test,2025-08-01,1,1.5022522188958385,-0.535338119063973,2.0375903379598115
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,test,2025-09-01,1,1.5460752124458923,-0.5039155854906093,2.0499907979365015
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,test,2025-10-01,1,1.5460752124458923,-0.427790292889546,1.9738655053354384
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,test,2025-11-01,1,1.5460752124458923,-0.5845622849451704,2.1306374973910627
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,test,2025-12-01,1,1.5460752124458923,-0.5975113401797938,2.143586552625686
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,test,2026-01-01,1,1.5460752124458923,-0.8372324006908871,2.3833076131367794
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,test,2026-02-01,1,1.5460752124458923,-0.6500805053376979,2.19615571778359
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,test,2026-03-01,1,1.5460752124458923,-0.7421682931647704,2.2882435056106627
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,validation,2024-04-01,1,0.5819693543447115,0.35541531487061656,0.22655403947409497
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,validation,2024-05-01,1,0.6696153414448189,0.35019411821051016,0.31942122323430877
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,validation,2024-06-01,1,0.7572613285449262,0.353982198641069,0.4032791299038572
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,validation,2024-07-01,1,0.8887303091950871,0.3864834696372356,0.5022468395578514
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,validation,2024-08-01,1,1.020199289845248,0.4294519148130632,0.5907473750321849
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,validation,2024-09-01,1,1.1516682704954089,0.4244047928217807,0.7272634776736282
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,validation,2024-10-01,1,1.1516682704954089,0.41476086487809605,0.7369074056173128
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,validation,2024-11-01,1,1.1516682704954089,0.42203617741047716,0.7296320930849317
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,validation,2024-12-01,1,1.1516682704954089,0.41997127969058284,0.7316969908048261
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,validation,2025-01-01,1,1.1954912640454627,0.3427450076696181,0.8527462563758446
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,validation,2025-02-01,1,1.2393142575955165,0.20306289135869246,1.036251366236824
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,validation,2025-03-01,1,1.2831372511455703,0.2639575889309148,1.0191796622146554
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,test,2025-04-01,1,1.3269602446956237,0.2854707185692275,1.0414895261263961
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,test,2025-05-01,1,1.3707832382456773,0.3451258830850696,1.0256573551606076
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,test,2025-06-01,1,1.4146062317957306,0.40149110592044834,1.0131151258752822
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,test,2025-07-01,1,1.4584292253457845,0.27868948973721436,1.1797397356085702
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,test,2025-08-01,1,1.5022522188958385,0.12935209450519802,1.3729001243906405
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,test,2025-09-01,1,1.5460752124458923,0.23945697057068965,1.3066182418752026
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,test,2025-10-01,1,1.5460752124458923,0.25822555876464454,1.2878496536812478
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,test,2025-11-01,1,1.5460752124458923,0.1908134003026479,1.3552618121432445
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,test,2025-12-01,1,1.5460752124458923,0.19238385861605767,1.3536913538298347
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,test,2026-01-01,1,1.5460752124458923,0.15729932332874377,1.3887758891171484
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,test,2026-02-01,1,1.5460752124458923,0.10414338383577133,1.441931828610121
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,test,2026-03-01,1,1.5460752124458923,0.10008036629091638,1.4459948461549759
RBNZ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2024-04-01,1,0.5819693543447115,0.42316361279960096,0.15880574154511057
RBNZ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2024-05-01,1,0.6696153414448189,0.40412944571044374,0.2654858957343752
RBNZ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2024-06-01,1,0.7572613285449262,0.42316361279960096,0.33409771574532526
RBNZ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2024-07-01,1,0.8887303091950871,0.42316361279960096,0.46556669639548615
RBNZ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2024-08-01,1,1.020199289845248,0.42316361279960096,0.5970356770456471
RBNZ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2024-09-01,1,1.1516682704954089,0.4346719784603109,0.716996292035098
RBNZ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2024-10-01,1,1.1516682704954089,0.4346719784603109,0.716996292035098
RBNZ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2024-11-01,1,1.1516682704954089,0.4086401444955027,0.7430281259999062
RBNZ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2024-12-01,1,1.1516682704954089,0.42316361279960096,0.7285046576958079
RBNZ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2025-01-01,1,1.1954912640454627,0.42316361279960096,0.7723276512458617
RBNZ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2025-02-01,1,1.2393142575955165,0.2615351195529699,0.9777791380425467
RBNZ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2025-03-01,1,1.2831372511455703,0.42316361279960096,0.8599736383459693
RBNZ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2025-04-01,1,1.3269602446956237,0.42316361279960096,0.9037966318960227
RBNZ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2025-05-01,1,1.3707832382456773,0.42316361279960096,0.9476196254460763
RBNZ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2025-06-01,1,1.4146062317957306,0.42316361279960096,0.9914426189961296
RBNZ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2025-07-01,1,1.4584292253457845,0.4702752489933999,0.9881539763523846
RBNZ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2025-08-01,1,1.5022522188958385,0.14784739373193231,1.3544048251639063
RBNZ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2025-09-01,1,1.5460752124458923,0.24732350345639556,1.2987517089894967
RBNZ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2025-10-01,1,1.5460752124458923,0.4367176136001444,1.1093575988457478
RBNZ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2025-11-01,1,1.5460752124458923,0.3851297793712102,1.1609454330746822
RBNZ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2025-12-01,1,1.5460752124458923,0.39965324767530847,1.1464219647705838
RBNZ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2026-01-01,1,1.5460752124458923,0.39965324767530847,1.1464219647705838
RBNZ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2026-02-01,1,1.5460752124458923,0.2380247544286773,1.308050458017215
RBNZ,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2026-03-01,1,1.5460752124458923,0.2380247544286773,1.308050458017215
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),persistence_baseline,validation,2024-03-01,1,0.3180497578832458,0.0083697304706117,0.3096800274126341
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),persistence_baseline,validation,2024-04-01,1,0.3180497578832458,0.3180497578832458,0.0
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),persistence_baseline,validation,2024-05-01,1,0.2406297510300873,0.3180497578832458,-0.0774200068531585
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),persistence_baseline,validation,2024-06-01,1,0.2406297510300873,0.2406297510300873,0.0
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),persistence_baseline,validation,2024-07-01,1,0.0857897373237703,0.2406297510300873,-0.154840013706317
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),persistence_baseline,validation,2024-08-01,1,-0.1464702832357053,0.0857897373237703,-0.2322600205594756
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),persistence_baseline,validation,2024-09-01,1,-0.3013102969420224,-0.1464702832357053,-0.1548400137063171
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),persistence_baseline,validation,2024-10-01,1,-0.2238902900888639,-0.3013102969420224,0.07742000685315847
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),persistence_baseline,validation,2024-11-01,1,-0.3013102969420224,-0.2238902900888639,-0.07742000685315847
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),persistence_baseline,validation,2024-12-01,1,-0.4561503106483395,-0.3013102969420224,-0.15484001370631711
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),persistence_baseline,validation,2025-01-01,1,-0.5335703175014981,-0.4561503106483395,-0.07742000685315858
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),persistence_baseline,validation,2025-02-01,1,-0.5335703175014981,-0.5335703175014981,0.0
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),persistence_baseline,test,2025-03-01,1,-0.6884103312078151,-0.5335703175014981,-0.15484001370631706
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),persistence_baseline,test,2025-04-01,1,-0.8432503449141322,-0.6884103312078151,-0.15484001370631706
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),persistence_baseline,test,2025-05-01,1,-0.6884103312078151,-0.8432503449141322,0.15484001370631706
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),persistence_baseline,test,2025-06-01,1,-0.6109903243546565,-0.6884103312078151,0.07742000685315864
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),persistence_baseline,test,2025-07-01,1,-0.6109903243546565,-0.6109903243546565,0.0
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),persistence_baseline,test,2025-08-01,1,-0.6109903243546565,-0.6109903243546565,0.0
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),persistence_baseline,test,2025-09-01,1,-0.6884103312078151,-0.6109903243546565,-0.07742000685315864
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),persistence_baseline,test,2025-10-01,1,-0.6884103312078151,-0.6884103312078151,0.0
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),persistence_baseline,test,2025-11-01,1,-0.6884103312078151,-0.6884103312078151,0.0
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),persistence_baseline,test,2025-12-01,1,-0.6884103312078151,-0.6884103312078151,0.0
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),persistence_baseline,test,2026-01-01,1,-0.6884103312078151,-0.6884103312078151,0.0
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),persistence_baseline,test,2026-02-01,1,-0.5335703175014981,-0.6884103312078151,0.15484001370631706
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),ridge,validation,2024-03-01,1,0.3180497578832458,-0.15916785830219224,0.477217616185438
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),ridge,validation,2024-04-01,1,0.3180497578832458,-0.07836349738918505,0.3964132552724309
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),ridge,validation,2024-05-01,1,0.2406297510300873,-0.11100342471310162,0.3516331757431889
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),ridge,validation,2024-06-01,1,0.2406297510300873,-0.2472552993017361,0.4878850503318234
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),ridge,validation,2024-07-01,1,0.0857897373237703,-0.18288883836553513,0.2686785756893054
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),ridge,validation,2024-08-01,1,-0.1464702832357053,-0.30785078080841943,0.16138049757271414
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),ridge,validation,2024-09-01,1,-0.3013102969420224,-0.1638028140417511,-0.1375074829002713
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),ridge,validation,2024-10-01,1,-0.2238902900888639,-0.21188969655902504,-0.012000593529838871
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),ridge,validation,2024-11-01,1,-0.3013102969420224,-0.035564113087722365,-0.26574618385430004
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),ridge,validation,2024-12-01,1,-0.4561503106483395,-0.028459378501493132,-0.4276909321468464
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),ridge,validation,2025-01-01,1,-0.5335703175014981,0.1404524784022972,-0.6740227959037952
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),ridge,validation,2025-02-01,1,-0.5335703175014981,0.18853434848433692,-0.722104665985835
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),ridge,test,2025-03-01,1,-0.6884103312078151,0.21502916903082364,-0.9034395002386388
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),ridge,test,2025-04-01,1,-0.8432503449141322,0.27486408790208783,-1.11811443281622
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),ridge,test,2025-05-01,1,-0.6884103312078151,0.33917918023416127,-1.0275895114419764
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),ridge,test,2025-06-01,1,-0.6109903243546565,0.4403288964478047,-1.051319220802461
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),ridge,test,2025-07-01,1,-0.6109903243546565,0.39990286483120674,-1.0108931891858632
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),ridge,test,2025-08-01,1,-0.6109903243546565,0.13834605296589128,-0.7493363773205478
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),ridge,test,2025-09-01,1,-0.6884103312078151,0.14966757177054418,-0.8380779029783594
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),ridge,test,2025-10-01,1,-0.6884103312078151,0.18109146157923037,-0.8695017927870455
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),ridge,test,2025-11-01,1,-0.6884103312078151,0.06227829477716873,-0.7506886259849839
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),ridge,test,2025-12-01,1,-0.6884103312078151,-0.12650754298286557,-0.5619027882249495
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),ridge,test,2026-01-01,1,-0.6884103312078151,-0.2933932424803749,-0.39501708872744024
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),ridge,test,2026-02-01,1,-0.5335703175014981,-0.22141674392627145,-0.31215357357522666
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,validation,2024-03-01,1,0.3180497578832458,-0.04148415957372884,0.35953391745697466
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,validation,2024-04-01,1,0.3180497578832458,0.3260648232897029,-0.008015065406457078
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,validation,2024-05-01,1,0.2406297510300873,0.30954026016029473,-0.06891050913020744
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,validation,2024-06-01,1,0.2406297510300873,0.19025546838917698,0.05037428264091032
