component_id,index_date,country_code,currency_code,macro_theme,headline_target_type,candidate_indicator_id,candidate_indicator_key,feature_release_timestamp_utc,normalized_signal,directional_signal,assigned_weight,weighted_signal,observation_pairs,abs_correlation,component_available,processed_at
44856,2025-01-27,CA,CAD,Labor,UNEMPLOYMENT,157,part_time_employment_change,2025-01-10T13:30:00+00:00,0.913773,0.913773,0.132858,0.121402,72,0.458645,True,2026-04-21T08:13:09.357652+00:00
44857,2025-01-27,CA,CAD,Labor,UNEMPLOYMENT,210,retail_sales_mom,2025-01-23T13:30:00+00:00,-2.491009,-2.491009,0.204609,-0.509683,81,0.459120,True,2026-04-21T08:13:09.357652+00:00
44858,2025-01-27,CA,CAD,Labor,UNEMPLOYMENT,211,gdp_mom,2024-12-23T13:30:00+00:00,1.565248,1.565248,0.143658,0.224860,93,0.495928,True,2026-04-21T08:13:09.357652+00:00
44859,2025-01-27,CA,CAD,Labor,UNEMPLOYMENT,213,imports,2025-01-07T13:30:00+00:00,2.679635,2.679635,0.252861,0.677575,73,0.567393,True,2026-04-21T08:13:09.357652+00:00
44860,2025-01-27,JP,JPY,Growth,GDP,105,tertiary_industry_index_mom,2025-01-20T04:30:00+00:00,-0.109226,-0.109226,0.139008,-0.015183,43,0.616658,True,2026-04-21T08:13:09.357652+00:00
44861,2025-01-27,JP,JPY,Growth,GDP,108,exports_yoy,2025-01-22T23:50:00+00:00,-0.327177,0.327177,0.105051,0.034370,41,0.466019,True,2026-04-21T08:13:09.357652+00:00
44862,2025-01-27,JP,JPY,Growth,GDP,109,imports_yoy,2025-01-22T23:50:00+00:00,-0.223025,0.223025,0.152056,0.033912,41,0.674541,True,2026-04-21T08:13:09.357652+00:00
44863,2025-01-27,JP,JPY,Growth,GDP,111,services_pmi,2025-01-24T00:30:00+00:00,2.723878,2.723878,0.065217,0.177643,86,0.445091,True,2026-04-21T08:13:09.357652+00:00
44864,2025-01-27,JP,JPY,Growth,GDP,112,composite_pmi,2025-01-24T00:30:00+00:00,1.731552,1.731552,0.074204,0.128488,85,0.506425,True,2026-04-21T08:13:09.357652+00:00
44865,2025-01-27,JP,JPY,Growth,GDP,192,industrial_production_mom,2025-01-20T04:30:00+00:00,-1.008806,-1.008806,0.122472,-0.123550,107,0.543302,True,2026-04-21T08:13:09.357652+00:00
44866,2025-01-27,JP,JPY,Growth,GDP,193,industrial_production_yoy,2025-01-20T04:30:00+00:00,-0.715145,-0.715145,0.115039,-0.082270,90,0.510327,True,2026-04-21T08:13:09.357652+00:00
44867,2025-01-27,JP,JPY,Growth,GDP,194,leading_economic_index,2025-01-27T05:00:00+00:00,-1.186599,1.186599,0.129534,0.153705,86,0.574630,True,2026-04-21T08:13:09.357652+00:00
44868,2025-01-27,JP,JPY,Growth,GDP,196,machine_tool_orders_yoy,2025-01-15T06:00:00+00:00,1.288865,1.288865,0.097419,0.125560,43,0.432163,True,2026-04-21T08:13:09.357652+00:00
44869,2025-01-27,JP,JPY,Inflation,CPI,101,cpi_headline_yoy,2025-01-23T23:30:00+00:00,3.086975,3.086975,0.318654,0.983677,66,0.533095,True,2026-04-21T08:13:09.357652+00:00
44870,2025-01-27,JP,JPY,Inflation,CPI,102,core_cpi_yoy,2025-01-23T23:30:00+00:00,1.937316,1.937316,0.280733,0.543869,64,0.469655,True,2026-04-21T08:13:09.357652+00:00
44871,2025-01-27,JP,JPY,Inflation,CPI,196,machine_tool_orders_yoy,2025-01-15T06:00:00+00:00,1.288865,-1.288865,0.400614,-0.516337,67,0.435637,True,2026-04-21T08:13:09.357652+00:00
44872,2025-01-29,AU,AUD,Inflation,CPI,126,unemployment_rate,2025-01-16T00:30:00+00:00,-0.816497,0.816497,0.158347,0.129290,29,0.436070,True,2026-04-21T08:13:09.357652+00:00
44873,2025-01-29,AU,AUD,Inflation,CPI,129,part_time_employment_change,2025-01-16T00:30:00+00:00,2.772772,2.772772,0.150820,0.418189,31,0.415341,True,2026-04-21T08:13:09.357652+00:00
44874,2025-01-29,AU,AUD,Inflation,CPI,131,leading_index_mom,2024-12-18T00:00:00+00:00,0.486864,0.486864,0.162317,0.079026,29,0.447002,True,2026-04-21T08:13:09.357652+00:00
44875,2025-01-29,AU,AUD,Inflation,CPI,132,private_sector_credit_mom,2024-12-20T00:30:00+00:00,-0.730297,0.730297,0.165307,0.120723,31,0.455235,True,2026-04-21T08:13:09.357652+00:00
44876,2025-01-29,AU,AUD,Inflation,CPI,199,retail_sales_mom,2025-01-09T00:30:00+00:00,1.279204,-1.279204,0.190298,-0.243430,36,0.524058,True,2026-04-21T08:13:09.357652+00:00
44877,2025-01-29,AU,AUD,Inflation,CPI,201,td_mi_inflation_gauge_mom,2025-01-13T01:00:00+00:00,2.183476,2.183476,0.172911,0.377547,28,0.476178,True,2026-04-21T08:13:09.357652+00:00
44878,2025-01-29,AU,AUD,Labor,UNEMPLOYMENT,135,services_pmi,2022-12-04T22:00:00+00:00,-1.249865,1.249865,1.000000,1.249865,24,0.675332,True,2026-04-21T08:13:09.357652+00:00
44879,2025-01-29,CH,CHF,Inflation,CPI,173,unemployment_rate,2025-01-10T06:45:00+00:00,2.981997,-2.981997,1.000000,-2.981997,66,0.470027,True,2026-04-21T08:13:09.357652+00:00
44880,2025-01-29,JP,JPY,Growth,GDP,105,tertiary_industry_index_mom,2025-01-20T04:30:00+00:00,-0.109226,-0.109226,0.139008,-0.015183,43,0.616658,True,2026-04-21T08:13:09.357652+00:00
44881,2025-01-29,JP,JPY,Growth,GDP,108,exports_yoy,2025-01-22T23:50:00+00:00,-0.327177,0.327177,0.105051,0.034370,41,0.466019,True,2026-04-21T08:13:09.357652+00:00
44882,2025-01-29,JP,JPY,Growth,GDP,109,imports_yoy,2025-01-22T23:50:00+00:00,-0.223025,0.223025,0.152056,0.033912,41,0.674541,True,2026-04-21T08:13:09.357652+00:00
44883,2025-01-29,JP,JPY,Growth,GDP,111,services_pmi,2025-01-24T00:30:00+00:00,2.723878,2.723878,0.065217,0.177643,86,0.445091,True,2026-04-21T08:13:09.357652+00:00
44884,2025-01-29,JP,JPY,Growth,GDP,112,composite_pmi,2025-01-24T00:30:00+00:00,1.731552,1.731552,0.074204,0.128488,85,0.506425,True,2026-04-21T08:13:09.357652+00:00
44885,2025-01-29,JP,JPY,Growth,GDP,192,industrial_production_mom,2025-01-20T04:30:00+00:00,-1.008806,-1.008806,0.122472,-0.123550,107,0.543302,True,2026-04-21T08:13:09.357652+00:00
44886,2025-01-29,JP,JPY,Growth,GDP,193,industrial_production_yoy,2025-01-20T04:30:00+00:00,-0.715145,-0.715145,0.115039,-0.082270,90,0.510327,True,2026-04-21T08:13:09.357652+00:00
44887,2025-01-29,JP,JPY,Growth,GDP,194,leading_economic_index,2025-01-27T05:00:00+00:00,-1.186599,1.186599,0.129534,0.153705,86,0.574630,True,2026-04-21T08:13:09.357652+00:00
44888,2025-01-29,JP,JPY,Growth,GDP,196,machine_tool_orders_yoy,2025-01-15T06:00:00+00:00,1.288865,1.288865,0.097419,0.125560,43,0.432163,True,2026-04-21T08:13:09.357652+00:00
44889,2025-01-29,JP,JPY,Inflation,CPI,101,cpi_headline_yoy,2025-01-23T23:30:00+00:00,3.086975,3.086975,0.318654,0.983677,66,0.533095,True,2026-04-21T08:13:09.357652+00:00
44890,2025-01-29,JP,JPY,Inflation,CPI,102,core_cpi_yoy,2025-01-23T23:30:00+00:00,1.937316,1.937316,0.280733,0.543869,64,0.469655,True,2026-04-21T08:13:09.357652+00:00
44891,2025-01-29,JP,JPY,Inflation,CPI,196,machine_tool_orders_yoy,2025-01-15T06:00:00+00:00,1.288865,-1.288865,0.400614,-0.516337,67,0.435637,True,2026-04-21T08:13:09.357652+00:00
44892,2025-01-29,NZ,NZD,Inflation,CPI,147,business_confidence,2024-12-19T00:00:00+00:00,0.525083,0.525083,0.483506,0.253881,26,0.424822,True,2026-04-21T08:13:09.357652+00:00
44893,2025-01-29,NZ,NZD,Inflation,CPI,148,capacity_utilization,2025-01-13T21:00:00+00:00,1.264385,-1.264385,0.516494,-0.653047,24,0.453807,True,2026-04-21T08:13:09.357652+00:00
44894,2025-01-30,AU,AUD,Inflation,CPI,126,unemployment_rate,2025-01-16T00:30:00+00:00,-0.816497,0.816497,0.158347,0.129290,29,0.436070,True,2026-04-21T08:13:09.357652+00:00
44895,2025-01-30,AU,AUD,Inflation,CPI,129,part_time_employment_change,2025-01-16T00:30:00+00:00,2.772772,2.772772,0.150820,0.418189,31,0.415341,True,2026-04-21T08:13:09.357652+00:00
44896,2025-01-30,AU,AUD,Inflation,CPI,131,leading_index_mom,2024-12-18T00:00:00+00:00,0.486864,0.486864,0.162317,0.079026,29,0.447002,True,2026-04-21T08:13:09.357652+00:00
44897,2025-01-30,AU,AUD,Inflation,CPI,132,private_sector_credit_mom,2024-12-20T00:30:00+00:00,-0.730297,0.730297,0.165307,0.120723,31,0.455235,True,2026-04-21T08:13:09.357652+00:00
44898,2025-01-30,AU,AUD,Inflation,CPI,199,retail_sales_mom,2025-01-09T00:30:00+00:00,1.279204,-1.279204,0.190298,-0.243430,36,0.524058,True,2026-04-21T08:13:09.357652+00:00
44899,2025-01-30,AU,AUD,Inflation,CPI,201,td_mi_inflation_gauge_mom,2025-01-13T01:00:00+00:00,2.183476,2.183476,0.172911,0.377547,28,0.476178,True,2026-04-21T08:13:09.357652+00:00
44900,2025-01-30,AU,AUD,Labor,UNEMPLOYMENT,135,services_pmi,2022-12-04T22:00:00+00:00,-1.249865,1.249865,1.000000,1.249865,24,0.675332,True,2026-04-21T08:13:09.357652+00:00
44901,2025-01-30,CH,CHF,Inflation,CPI,173,unemployment_rate,2025-01-10T06:45:00+00:00,2.981997,-2.981997,1.000000,-2.981997,66,0.470027,True,2026-04-21T08:13:09.357652+00:00
44902,2025-01-30,EU,EUR,Growth,GDP,94,construction_output_yoy,2025-01-20T10:00:00+00:00,1.571296,-1.571296,0.184660,-0.290156,52,0.471297,True,2026-04-21T08:13:09.357652+00:00
44903,2025-01-30,EU,EUR,Growth,GDP,95,zew_economic_sentiment,2025-01-21T10:00:00+00:00,0.603628,-0.603628,0.229268,-0.138393,52,0.585147,True,2026-04-21T08:13:09.357652+00:00
44904,2025-01-30,EU,EUR,Growth,GDP,96,consumer_confidence,2025-01-30T10:00:00+00:00,-0.766652,0.766652,0.159518,0.122295,98,0.407127,True,2026-04-21T08:13:09.357652+00:00
44905,2025-01-30,EU,EUR,Growth,GDP,97,manufacturing_pmi,2025-01-02T09:00:00+00:00,-0.306970,-0.306970,0.171621,-0.052682,90,0.438019,True,2026-04-21T08:13:09.357652+00:00
44906,2025-01-30,EU,EUR,Growth,GDP,189,economic_sentiment,2025-01-30T10:00:00+00:00,0.733256,-0.733256,0.254933,-0.186931,64,0.650649,True,2026-04-21T08:13:09.357652+00:00
44907,2025-01-30,EU,EUR,Inflation,CPI,89,core_cpi_yoy,2025-01-17T10:00:00+00:00,-0.035845,-0.035845,0.132642,-0.004755,247,0.503680,True,2026-04-21T08:13:09.357652+00:00
44908,2025-01-30,EU,EUR,Inflation,CPI,90,unemployment_rate,2025-01-30T10:00:00+00:00,-0.730297,0.730297,0.105662,0.077165,130,0.401232,True,2026-04-21T08:13:09.357652+00:00
44909,2025-01-30,EU,EUR,Inflation,CPI,91,gdp_qoq,2024-12-06T10:00:00+00:00,0.956183,-0.956183,0.108005,-0.103273,105,0.410129,True,2026-04-21T08:13:09.357652+00:00
44910,2025-01-30,EU,EUR,Inflation,CPI,93,construction_output_mom,2025-01-20T10:00:00+00:00,0.721118,0.721118,0.163382,0.117818,26,0.620410,True,2026-04-21T08:13:09.357652+00:00
44911,2025-01-30,EU,EUR,Inflation,CPI,97,manufacturing_pmi,2025-01-02T09:00:00+00:00,-0.306970,0.306970,0.107728,0.033069,207,0.409074,True,2026-04-21T08:13:09.357652+00:00
44912,2025-01-30,EU,EUR,Inflation,CPI,98,services_pmi,2024-01-04T09:00:00+00:00,-2.401175,2.401175,0.075757,0.181906,40,0.442574,True,2026-04-21T08:13:09.357652+00:00
44913,2025-01-30,EU,EUR,Inflation,CPI,99,composite_pmi,2024-01-04T09:00:00+00:00,-3.230442,3.230442,0.078907,0.254904,40,0.460976,True,2026-04-21T08:13:09.357652+00:00
44914,2025-01-30,EU,EUR,Inflation,CPI,188,cpi_index,2025-01-17T10:00:00+00:00,0.830127,0.830127,0.111836,0.092838,125,0.424674,True,2026-04-21T08:13:09.357652+00:00
44915,2025-01-30,EU,EUR,Inflation,CPI,190,consumer_inflation_expectation,2025-01-30T10:00:00+00:00,1.178667,1.178667,0.116080,0.136820,128,0.440792,True,2026-04-21T08:13:09.357652+00:00
44916,2025-01-30,JP,JPY,Growth,GDP,105,tertiary_industry_index_mom,2025-01-20T04:30:00+00:00,-0.109226,-0.109226,0.139008,-0.015183,43,0.616658,True,2026-04-21T08:13:09.357652+00:00
44917,2025-01-30,JP,JPY,Growth,GDP,108,exports_yoy,2025-01-22T23:50:00+00:00,-0.327177,0.327177,0.105051,0.034370,41,0.466019,True,2026-04-21T08:13:09.357652+00:00
44918,2025-01-30,JP,JPY,Growth,GDP,109,imports_yoy,2025-01-22T23:50:00+00:00,-0.223025,0.223025,0.152056,0.033912,41,0.674541,True,2026-04-21T08:13:09.357652+00:00
44919,2025-01-30,JP,JPY,Growth,GDP,111,services_pmi,2025-01-24T00:30:00+00:00,2.723878,2.723878,0.065217,0.177643,86,0.445091,True,2026-04-21T08:13:09.357652+00:00
44920,2025-01-30,JP,JPY,Growth,GDP,112,composite_pmi,2025-01-24T00:30:00+00:00,1.731552,1.731552,0.074204,0.128488,85,0.506425,True,2026-04-21T08:13:09.357652+00:00
44921,2025-01-30,JP,JPY,Growth,GDP,192,industrial_production_mom,2025-01-30T23:50:00+00:00,1.561477,1.561477,0.122472,0.191237,107,0.543302,True,2026-04-21T08:13:09.357652+00:00
44922,2025-01-30,JP,JPY,Growth,GDP,193,industrial_production_yoy,2025-01-30T23:50:00+00:00,-0.034743,-0.034743,0.115039,-0.003997,90,0.510327,True,2026-04-21T08:13:09.357652+00:00
44923,2025-01-30,JP,JPY,Growth,GDP,194,leading_economic_index,2025-01-27T05:00:00+00:00,-1.186599,1.186599,0.129534,0.153705,86,0.574630,True,2026-04-21T08:13:09.357652+00:00
44924,2025-01-30,JP,JPY,Growth,GDP,196,machine_tool_orders_yoy,2025-01-15T06:00:00+00:00,1.288865,1.288865,0.097419,0.125560,43,0.432163,True,2026-04-21T08:13:09.357652+00:00
44925,2025-01-30,JP,JPY,Inflation,CPI,101,cpi_headline_yoy,2025-01-23T23:30:00+00:00,3.086975,3.086975,0.318654,0.983677,66,0.533095,True,2026-04-21T08:13:09.357652+00:00
44926,2025-01-30,JP,JPY,Inflation,CPI,102,core_cpi_yoy,2025-01-23T23:30:00+00:00,1.937316,1.937316,0.280733,0.543869,64,0.469655,True,2026-04-21T08:13:09.357652+00:00
44927,2025-01-30,JP,JPY,Inflation,CPI,196,machine_tool_orders_yoy,2025-01-15T06:00:00+00:00,1.288865,-1.288865,0.400614,-0.516337,67,0.435637,True,2026-04-21T08:13:09.357652+00:00
44928,2025-01-30,NZ,NZD,Inflation,CPI,147,business_confidence,2025-01-30T00:00:00+00:00,-1.068603,-1.068603,0.483506,-0.516676,26,0.424822,True,2026-04-21T08:13:09.357652+00:00
44929,2025-01-30,NZ,NZD,Inflation,CPI,148,capacity_utilization,2025-01-13T21:00:00+00:00,1.264385,-1.264385,0.516494,-0.653047,24,0.453807,True,2026-04-21T08:13:09.357652+00:00
44930,2025-01-31,AU,AUD,Inflation,CPI,126,unemployment_rate,2025-01-16T00:30:00+00:00,-0.816497,0.816497,0.158347,0.129290,29,0.436070,True,2026-04-21T08:13:09.357652+00:00
44931,2025-01-31,AU,AUD,Inflation,CPI,129,part_time_employment_change,2025-01-16T00:30:00+00:00,2.772772,2.772772,0.150820,0.418189,31,0.415341,True,2026-04-21T08:13:09.357652+00:00
44932,2025-01-31,AU,AUD,Inflation,CPI,131,leading_index_mom,2024-12-18T00:00:00+00:00,0.486864,0.486864,0.162317,0.079026,29,0.447002,True,2026-04-21T08:13:09.357652+00:00
44933,2025-01-31,AU,AUD,Inflation,CPI,132,private_sector_credit_mom,2025-01-31T00:30:00+00:00,1.788854,-1.788854,0.165307,-0.295710,31,0.455235,True,2026-04-21T08:13:09.357652+00:00
44934,2025-01-31,AU,AUD,Inflation,CPI,199,retail_sales_mom,2025-01-09T00:30:00+00:00,1.279204,-1.279204,0.190298,-0.243430,36,0.524058,True,2026-04-21T08:13:09.357652+00:00
44935,2025-01-31,AU,AUD,Inflation,CPI,201,td_mi_inflation_gauge_mom,2025-01-13T01:00:00+00:00,2.183476,2.183476,0.172911,0.377547,28,0.476178,True,2026-04-21T08:13:09.357652+00:00
44936,2025-01-31,AU,AUD,Labor,UNEMPLOYMENT,135,services_pmi,2022-12-04T22:00:00+00:00,-1.249865,1.249865,1.000000,1.249865,24,0.675332,True,2026-04-21T08:13:09.357652+00:00
44937,2025-01-31,CA,CAD,Growth,GDP,164,manufacturing_sales_mom,2025-01-24T13:30:00+00:00,0.016401,0.016401,0.129988,0.002132,122,0.568683,True,2026-04-21T08:13:09.357652+00:00
44938,2025-01-31,CA,CAD,Growth,GDP,169,retail_sales_yoy,2025-01-23T13:30:00+00:00,1.224894,1.224894,0.123198,0.150904,59,0.538980,True,2026-04-21T08:13:09.357652+00:00
44939,2025-01-31,CA,CAD,Growth,GDP,170,retail_sales_ex_autos_mom,2025-01-23T13:30:00+00:00,-1.543487,-1.543487,0.170953,-0.263864,58,0.747905,True,2026-04-21T08:13:09.357652+00:00
44940,2025-01-31,CA,CAD,Growth,GDP,210,retail_sales_mom,2025-01-23T13:30:00+00:00,-2.491009,2.491009,0.159195,0.396556,106,0.696465,True,2026-04-21T08:13:09.357652+00:00
44941,2025-01-31,CA,CAD,Growth,GDP,212,wholesale_sales_mom,2025-01-27T13:30:00+00:00,-0.252795,-0.252795,0.113690,-0.028740,133,0.497381,True,2026-04-21T08:13:09.357652+00:00
44942,2025-01-31,CA,CAD,Growth,GDP,213,imports,2025-01-07T13:30:00+00:00,2.679635,2.679635,0.163386,0.437815,58,0.714797,True,2026-04-21T08:13:09.357652+00:00
44943,2025-01-31,CA,CAD,Growth,GDP,214,exports,2025-01-07T13:30:00+00:00,0.996061,0.996061,0.139590,0.139040,58,0.610694,True,2026-04-21T08:13:09.357652+00:00
44944,2025-01-31,CA,CAD,Inflation,CPI,152,cpi_headline_yoy,2025-01-21T13:30:00+00:00,-0.617213,-0.617213,0.244225,-0.150739,76,0.429502,True,2026-04-21T08:13:09.357652+00:00
44945,2025-01-31,CA,CAD,Inflation,CPI,153,core_cpi_yoy,2025-01-21T13:30:00+00:00,2.151411,2.151411,0.237314,0.510560,72,0.417347,True,2026-04-21T08:13:09.357652+00:00
44946,2025-01-31,CA,CAD,Inflation,CPI,160,core_cpi_mom,2025-01-21T13:30:00+00:00,-1.526117,-1.526117,0.292715,-0.446717,41,0.514777,True,2026-04-21T08:13:09.357652+00:00
44947,2025-01-31,CA,CAD,Inflation,CPI,165,ppi_yoy,2025-01-22T13:30:00+00:00,1.971722,-1.971722,0.225747,-0.445110,27,0.610777,True,2026-04-21T08:13:09.357652+00:00
44948,2025-01-31,CA,CAD,Labor,UNEMPLOYMENT,155,employment_change,2025-01-10T13:30:00+00:00,2.889545,2.889545,0.134200,0.387777,72,0.463277,True,2026-04-21T08:13:09.357652+00:00
44949,2025-01-31,CA,CAD,Labor,UNEMPLOYMENT,156,full_time_employment_change,2025-01-10T13:30:00+00:00,0.272283,0.272283,0.131813,0.035890,72,0.455037,True,2026-04-21T08:13:09.357652+00:00
44950,2025-01-31,CA,CAD,Labor,UNEMPLOYMENT,157,part_time_employment_change,2025-01-10T13:30:00+00:00,0.913773,0.913773,0.132858,0.121402,72,0.458645,True,2026-04-21T08:13:09.357652+00:00
44951,2025-01-31,CA,CAD,Labor,UNEMPLOYMENT,210,retail_sales_mom,2025-01-23T13:30:00+00:00,-2.491009,-2.491009,0.204609,-0.509683,81,0.459120,True,2026-04-21T08:13:09.357652+00:00
44952,2025-01-31,CA,CAD,Labor,UNEMPLOYMENT,211,gdp_mom,2025-01-31T13:30:00+00:00,-2.031889,-2.031889,0.143658,-0.291897,93,0.495928,True,2026-04-21T08:13:09.357652+00:00
44953,2025-01-31,CA,CAD,Labor,UNEMPLOYMENT,213,imports,2025-01-07T13:30:00+00:00,2.679635,2.679635,0.252861,0.677575,73,0.567393,True,2026-04-21T08:13:09.357652+00:00
44954,2025-01-31,CH,CHF,Inflation,CPI,173,unemployment_rate,2025-01-10T06:45:00+00:00,2.981997,-2.981997,1.000000,-2.981997,66,0.470027,True,2026-04-21T08:13:09.357652+00:00
44955,2025-01-31,EU,EUR,Growth,GDP,94,construction_output_yoy,2025-01-20T10:00:00+00:00,1.571296,-1.571296,0.184660,-0.290156,52,0.471297,True,2026-04-21T08:13:09.357652+00:00
44956,2025-01-31,EU,EUR,Growth,GDP,95,zew_economic_sentiment,2025-01-21T10:00:00+00:00,0.603628,-0.603628,0.229268,-0.138393,52,0.585147,True,2026-04-21T08:13:09.357652+00:00
44957,2025-01-31,EU,EUR,Growth,GDP,96,consumer_confidence,2025-01-30T10:00:00+00:00,-0.766652,0.766652,0.159518,0.122295,98,0.407127,True,2026-04-21T08:13:09.357652+00:00
44958,2025-01-31,EU,EUR,Growth,GDP,97,manufacturing_pmi,2025-01-02T09:00:00+00:00,-0.306970,-0.306970,0.171621,-0.052682,90,0.438019,True,2026-04-21T08:13:09.357652+00:00
44959,2025-01-31,EU,EUR,Growth,GDP,189,economic_sentiment,2025-01-30T10:00:00+00:00,0.733256,-0.733256,0.254933,-0.186931,64,0.650649,True,2026-04-21T08:13:09.357652+00:00
44960,2025-01-31,EU,EUR,Inflation,CPI,89,core_cpi_yoy,2025-01-17T10:00:00+00:00,-0.035845,-0.035845,0.132642,-0.004755,247,0.503680,True,2026-04-21T08:13:09.357652+00:00
44961,2025-01-31,EU,EUR,Inflation,CPI,90,unemployment_rate,2025-01-30T10:00:00+00:00,-0.730297,0.730297,0.105662,0.077165,130,0.401232,True,2026-04-21T08:13:09.357652+00:00
44962,2025-01-31,EU,EUR,Inflation,CPI,91,gdp_qoq,2024-12-06T10:00:00+00:00,0.956183,-0.956183,0.108005,-0.103273,105,0.410129,True,2026-04-21T08:13:09.357652+00:00
44963,2025-01-31,EU,EUR,Inflation,CPI,93,construction_output_mom,2025-01-20T10:00:00+00:00,0.721118,0.721118,0.163382,0.117818,26,0.620410,True,2026-04-21T08:13:09.357652+00:00
44964,2025-01-31,EU,EUR,Inflation,CPI,97,manufacturing_pmi,2025-01-02T09:00:00+00:00,-0.306970,0.306970,0.107728,0.033069,207,0.409074,True,2026-04-21T08:13:09.357652+00:00
44965,2025-01-31,EU,EUR,Inflation,CPI,98,services_pmi,2024-01-04T09:00:00+00:00,-2.401175,2.401175,0.075757,0.181906,40,0.442574,True,2026-04-21T08:13:09.357652+00:00
44966,2025-01-31,EU,EUR,Inflation,CPI,99,composite_pmi,2024-01-04T09:00:00+00:00,-3.230442,3.230442,0.078907,0.254904,40,0.460976,True,2026-04-21T08:13:09.357652+00:00
44967,2025-01-31,EU,EUR,Inflation,CPI,188,cpi_index,2025-01-17T10:00:00+00:00,0.830127,0.830127,0.111836,0.092838,125,0.424674,True,2026-04-21T08:13:09.357652+00:00
44968,2025-01-31,EU,EUR,Inflation,CPI,190,consumer_inflation_expectation,2025-01-31T09:00:00+00:00,-1.008708,-1.008708,0.116080,-0.117091,128,0.440792,True,2026-04-21T08:13:09.357652+00:00
44969,2025-01-31,UK,GBP,Growth,GDP,58,gdp_mom,2025-01-16T07:00:00+00:00,-0.239046,0.239046,0.103828,0.024820,38,0.897497,True,2026-04-21T08:13:09.357652+00:00
44970,2025-01-31,UK,GBP,Growth,GDP,59,gdp_yoy,2025-01-16T07:00:00+00:00,-0.722897,0.722897,0.088593,0.064044,38,0.765807,True,2026-04-21T08:13:09.357652+00:00
44971,2025-01-31,UK,GBP,Growth,GDP,64,retail_sales_mom,2025-01-17T07:00:00+00:00,-0.904875,-0.904875,0.061061,-0.055253,40,0.812022,True,2026-04-21T08:13:09.357652+00:00
44972,2025-01-31,UK,GBP,Growth,GDP,65,industrial_production_yoy,2025-01-16T07:00:00+00:00,-1.090305,-1.090305,0.068080,-0.074228,44,0.588490,True,2026-04-21T08:13:09.357652+00:00
44973,2025-01-31,UK,GBP,Growth,GDP,80,house_price_index_yoy,2025-01-20T00:01:00+00:00,-0.620081,0.620081,0.095402,0.059157,49,0.824663,True,2026-04-21T08:13:09.357652+00:00
44974,2025-01-31,UK,GBP,Growth,GDP,81,public_sector_net_borrowing,2025-01-22T07:00:00+00:00,4.904103,-4.904103,0.065728,-0.322337,39,0.568163,True,2026-04-21T08:13:09.357652+00:00
44975,2025-01-31,UK,GBP,Growth,GDP,83,cbi_industrial_trends_orders,2025-01-23T11:00:00+00:00,-0.614192,-0.614192,0.051221,-0.031460,42,0.442761,True,2026-04-21T08:13:09.357652+00:00
44976,2025-01-31,UK,GBP,Growth,GDP,84,consumer_confidence,2025-01-24T00:01:00+00:00,-1.348539,1.348539,0.075269,0.101503,42,0.650631,True,2026-04-21T08:13:09.357652+00:00
44977,2025-01-31,UK,GBP,Growth,GDP,85,retail_sales_yoy,2025-01-17T07:00:00+00:00,1.142509,-1.142509,0.108616,-0.124095,40,0.938885,True,2026-04-21T08:13:09.357652+00:00
44978,2025-01-31,UK,GBP,Growth,GDP,86,retail_sales_ex_fuel_mom,2025-01-17T07:00:00+00:00,-1.202676,1.202676,0.056576,0.068043,40,0.752389,True,2026-04-21T08:13:09.357652+00:00
44979,2025-01-31,UK,GBP,Growth,GDP,87,retail_sales_ex_fuel_yoy,2025-01-17T07:00:00+00:00,0.662531,-0.662531,0.103458,-0.068544,40,0.894301,True,2026-04-21T08:13:09.357652+00:00
44980,2025-01-31,UK,GBP,Growth,GDP,185,niesr_monthly_gdp_tracker,2024-12-13T07:00:00+00:00,-0.956183,-0.956183,0.056858,-0.054367,59,0.491490,True,2026-04-21T08:13:09.357652+00:00
44981,2025-01-31,UK,GBP,Growth,GDP,186,house_price_index_mom,2025-01-20T00:01:00+00:00,2.382345,2.382345,0.065310,0.155591,47,0.564546,True,2026-04-21T08:13:09.357652+00:00
44982,2025-01-31,UK,GBP,Inflation,CPI,48,core_cpi_yoy,2025-01-15T07:00:00+00:00,-1.095445,-1.095445,0.092713,-0.101562,68,0.518707,True,2026-04-21T08:13:09.357652+00:00
44983,2025-01-31,UK,GBP,Inflation,CPI,49,cpi_headline_yoy,2025-01-15T07:00:00+00:00,0.925820,0.925820,0.051219,0.047420,73,0.440855,True,2026-04-21T08:13:09.357652+00:00
44984,2025-01-31,UK,GBP,Inflation,CPI,51,ppi_output_yoy,2025-01-15T07:00:00+00:00,0.460921,0.460921,0.072136,0.033249,55,0.403585,True,2026-04-21T08:13:09.357652+00:00
