ranking_id,date,window_months,currency,country_code,cb_strength_score,cb_pressure_normalized,strength_label,trend_label,confidence,rank_strongest,rank_weakest,percentile_rank,processed_at
204,2020-02-28,1,CHF,CH,0.408330,-0.022268,mild_strong,flat,medium,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
205,2020-02-28,1,GBP,UK,0.805088,0.045396,mild_strong,flat,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
206,2020-02-28,2,AUD,AU,-1.448153,-0.306397,weak,flat,medium,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
207,2020-02-28,2,CAD,CA,0.215276,-0.050218,neutral,flat,medium,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
208,2020-02-28,2,CHF,CH,0.396761,-0.022268,mild_strong,flat,low,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
209,2020-02-28,2,GBP,UK,0.836115,0.045396,mild_strong,flat,medium,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
210,2020-02-28,3,AUD,AU,-1.448153,-0.306397,weak,flat,medium,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
211,2020-02-28,3,CAD,CA,0.215276,-0.050218,neutral,flat,medium,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
212,2020-02-28,3,CHF,CH,0.396761,-0.022268,mild_strong,flat,low,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
213,2020-02-28,3,GBP,UK,0.836115,0.045396,mild_strong,flat,medium,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
214,2020-03-01,1,AUD,AU,0.000000,-0.549810,neutral,weakening,medium,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
215,2020-03-01,2,AUD,AU,0.000000,-0.400408,neutral,flat,medium,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
216,2020-03-01,3,AUD,AU,0.000000,-0.400408,neutral,flat,medium,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
217,2020-03-02,1,AUD,AU,-0.718473,-0.691685,mild_weak,weakening,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
218,2020-03-02,1,EUR,EU,-0.423609,0.379049,mild_weak,improving,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
219,2020-03-02,1,JPY,JP,1.142082,6.064514,strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
220,2020-03-02,2,AUD,AU,-0.693961,-0.483279,mild_weak,flat,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
221,2020-03-02,2,EUR,EU,-0.452278,0.236005,mild_weak,flat,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
222,2020-03-02,2,JPY,JP,1.146239,4.993426,strong,flat,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
223,2020-03-02,3,AUD,AU,-0.693961,-0.483279,mild_weak,flat,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
224,2020-03-02,3,EUR,EU,-0.452278,0.236005,mild_weak,flat,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
225,2020-03-02,3,JPY,JP,1.146239,4.993426,strong,flat,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
226,2020-03-03,1,AUD,AU,-0.693138,-0.876434,mild_weak,weakening,medium,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
227,2020-03-03,1,CHF,CH,-0.439565,-0.022268,mild_weak,flat,medium,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
228,2020-03-03,1,EUR,EU,-0.351481,0.274446,mild_weak,improving,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
229,2020-03-03,1,JPY,JP,1.484184,6.457942,strong,improving,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
230,2020-03-03,2,AUD,AU,-0.658278,-0.565961,mild_weak,flat,medium,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
231,2020-03-03,2,CHF,CH,-0.451909,-0.022268,mild_weak,flat,medium,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
232,2020-03-03,2,EUR,EU,-0.379301,0.169023,mild_weak,flat,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
233,2020-03-03,2,JPY,JP,1.489489,5.092480,strong,flat,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
234,2020-03-03,3,AUD,AU,-0.658278,-0.565961,mild_weak,flat,medium,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
235,2020-03-03,3,CHF,CH,-0.451909,-0.022268,mild_weak,flat,medium,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
236,2020-03-03,3,EUR,EU,-0.379301,0.169023,mild_weak,flat,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
237,2020-03-03,3,JPY,JP,1.489489,5.092480,strong,flat,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
238,2020-03-04,1,CHF,CH,-0.707107,-0.047929,mild_weak,flat,medium,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
239,2020-03-04,1,JPY,JP,0.707107,6.504792,mild_strong,improving,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
240,2020-03-04,2,CHF,CH,-0.707107,-0.047929,mild_weak,flat,medium,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
241,2020-03-04,2,JPY,JP,0.707107,5.184629,mild_strong,flat,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
242,2020-03-04,3,CHF,CH,-0.707107,-0.047929,mild_weak,flat,medium,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
243,2020-03-04,3,JPY,JP,0.707107,5.184629,mild_strong,flat,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
244,2020-03-05,1,AUD,AU,-0.707107,-1.083730,mild_weak,weakening,medium,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
245,2020-03-05,1,JPY,JP,0.707107,6.883126,mild_strong,improving,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
246,2020-03-05,2,AUD,AU,-0.707107,-0.645915,mild_weak,flat,medium,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
247,2020-03-05,2,JPY,JP,0.707107,5.270601,mild_strong,flat,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
248,2020-03-05,3,AUD,AU,-0.707107,-0.645915,mild_weak,flat,medium,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
249,2020-03-05,3,JPY,JP,0.707107,5.270601,mild_strong,flat,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
250,2020-03-06,1,AUD,AU,-0.713735,-1.296561,mild_weak,weakening,medium,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
251,2020-03-06,1,CAD,CA,-0.397461,-0.063171,mild_weak,flat,high,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
252,2020-03-06,1,GBP,UK,-0.370476,0.042066,mild_weak,flat,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
253,2020-03-06,1,JPY,JP,1.481673,7.264990,strong,improving,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
254,2020-03-06,2,AUD,AU,-0.663102,-0.718721,mild_weak,flat,medium,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
255,2020-03-06,2,CAD,CA,-0.432926,-0.069616,mild_weak,flat,high,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
256,2020-03-06,2,GBP,UK,-0.393323,0.042066,mild_weak,flat,medium,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
257,2020-03-06,2,JPY,JP,1.489351,5.351288,strong,flat,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
258,2020-03-06,3,AUD,AU,-0.663102,-0.718721,mild_weak,flat,medium,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
259,2020-03-06,3,CAD,CA,-0.432926,-0.069616,mild_weak,flat,high,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
260,2020-03-06,3,GBP,UK,-0.393323,0.042066,mild_weak,flat,medium,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
261,2020-03-06,3,JPY,JP,1.489351,5.351288,strong,flat,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
262,2020-03-08,1,JPY,JP,0.000000,7.249881,neutral,improving,high,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
263,2020-03-08,2,JPY,JP,0.000000,5.143361,neutral,flat,high,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
264,2020-03-08,3,JPY,JP,0.000000,5.143361,neutral,flat,high,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
265,2020-03-09,1,CHF,CH,-0.707107,-0.044708,mild_weak,flat,medium,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
266,2020-03-09,1,JPY,JP,0.707107,6.816010,mild_strong,improving,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
267,2020-03-09,2,CHF,CH,-0.707107,-0.044708,mild_weak,flat,medium,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
268,2020-03-09,2,JPY,JP,0.707107,4.951180,mild_strong,flat,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
269,2020-03-09,3,CHF,CH,-0.707107,-0.044708,mild_weak,flat,medium,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
270,2020-03-09,3,JPY,JP,0.707107,4.951180,mild_strong,flat,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
271,2020-03-10,1,AUD,AU,-0.750067,-1.340252,mild_weak,weakening,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
272,2020-03-10,1,EUR,EU,-0.385263,0.152676,mild_weak,flat,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
273,2020-03-10,1,JPY,JP,1.135329,6.375560,strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
274,2020-03-10,2,AUD,AU,-0.719204,-0.771643,mild_weak,flat,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
275,2020-03-10,2,EUR,EU,-0.422740,0.109888,mild_weak,flat,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
276,2020-03-10,2,JPY,JP,1.141944,4.762436,strong,flat,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
277,2020-03-10,3,AUD,AU,-0.719204,-0.771643,mild_weak,flat,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
278,2020-03-10,3,EUR,EU,-0.422740,0.109888,mild_weak,flat,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
279,2020-03-10,3,JPY,JP,1.141944,4.762436,strong,flat,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
280,2020-03-11,1,GBP,UK,-0.707107,0.023112,mild_weak,flat,high,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
281,2020-03-11,1,JPY,JP,0.707107,6.038245,mild_strong,improving,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
282,2020-03-11,2,GBP,UK,-0.707107,0.020729,mild_weak,flat,medium,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
283,2020-03-11,2,JPY,JP,0.707107,4.586782,mild_strong,flat,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
284,2020-03-11,3,GBP,UK,-0.707107,0.020729,mild_weak,flat,medium,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
285,2020-03-11,3,JPY,JP,0.707107,4.586782,mild_strong,flat,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
286,2020-03-12,1,AUD,AU,-0.707107,-1.495786,mild_weak,weakening,medium,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
287,2020-03-12,1,USD,US,0.707107,0.316627,mild_strong,flat,low,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
288,2020-03-12,2,AUD,AU,-0.707107,-0.819525,mild_weak,flat,medium,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
289,2020-03-12,2,USD,US,0.707107,0.316627,mild_strong,flat,low,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
290,2020-03-12,3,AUD,AU,-0.707107,-0.819525,mild_weak,flat,medium,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
291,2020-03-12,3,USD,US,0.707107,0.316627,mild_strong,flat,low,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
292,2020-03-13,1,USD,US,-0.707107,0.316627,mild_weak,flat,low,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
293,2020-03-13,1,JPY,JP,0.707107,5.482129,mild_strong,improving,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
294,2020-03-13,2,USD,US,-0.707107,0.316627,mild_weak,flat,low,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
295,2020-03-13,2,JPY,JP,0.707107,4.423090,mild_strong,flat,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
296,2020-03-13,3,USD,US,-0.707107,0.316627,mild_weak,flat,low,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
297,2020-03-13,3,JPY,JP,0.707107,4.423090,mild_strong,flat,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
298,2020-03-15,1,USD,US,-0.707107,0.316627,mild_weak,flat,low,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
299,2020-03-15,1,JPY,JP,0.707107,5.043170,mild_strong,improving,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
300,2020-03-15,2,USD,US,-0.707107,0.316627,mild_weak,flat,low,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
301,2020-03-15,2,JPY,JP,0.707107,4.273893,mild_strong,flat,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
302,2020-03-15,3,USD,US,-0.707107,0.316627,mild_weak,flat,low,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
303,2020-03-15,3,JPY,JP,0.707107,4.273893,mild_strong,flat,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
304,2020-03-16,1,CAD,CA,-0.556769,-0.064715,mild_weak,flat,high,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
305,2020-03-16,1,CHF,CH,-0.549388,-0.047900,mild_weak,flat,medium,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
306,2020-03-16,1,USD,US,-0.389362,0.316627,mild_weak,flat,low,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
307,2020-03-16,1,JPY,JP,1.495519,4.610258,strong,improving,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
308,2020-03-16,2,CAD,CA,-0.570650,-0.085475,mild_weak,flat,high,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
309,2020-03-16,2,CHF,CH,-0.549491,-0.042204,mild_weak,flat,medium,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
310,2020-03-16,2,USD,US,-0.374023,0.316627,mild_weak,flat,low,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
311,2020-03-16,2,JPY,JP,1.494164,4.137050,strong,flat,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
312,2020-03-16,3,CAD,CA,-0.570650,-0.085475,mild_weak,flat,high,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
313,2020-03-16,3,CHF,CH,-0.549491,-0.042204,mild_weak,flat,medium,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
314,2020-03-16,3,USD,US,-0.374023,0.316627,mild_weak,flat,low,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
315,2020-03-16,3,JPY,JP,1.494164,4.137050,strong,flat,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
316,2020-03-17,1,CAD,CA,-0.527441,-0.080361,mild_weak,flat,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
317,2020-03-17,1,GBP,UK,-0.484474,-0.001158,mild_weak,flat,high,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
318,2020-03-17,1,EUR,EU,-0.458989,0.045821,mild_weak,flat,high,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
319,2020-03-17,1,USD,US,-0.312078,0.316627,neutral,flat,low,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
320,2020-03-17,1,JPY,JP,1.782983,4.178525,strong,improving,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
321,2020-03-17,2,CAD,CA,-0.536947,-0.095529,mild_weak,flat,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
322,2020-03-17,2,GBP,UK,-0.483244,-0.000521,mild_weak,flat,high,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
323,2020-03-17,2,EUR,EU,-0.457969,0.044195,mild_weak,flat,high,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
324,2020-03-17,2,USD,US,-0.303979,0.316627,neutral,flat,low,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
325,2020-03-17,2,JPY,JP,1.782140,4.007292,strong,flat,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
326,2020-03-17,3,CAD,CA,-0.537880,-0.095529,mild_weak,flat,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
327,2020-03-17,3,GBP,UK,-0.484155,-0.000521,mild_weak,flat,medium,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
328,2020-03-17,3,EUR,EU,-0.455300,0.050508,mild_weak,flat,high,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
329,2020-03-17,3,USD,US,-0.304817,0.316627,neutral,flat,low,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
330,2020-03-17,3,JPY,JP,1.782152,4.007292,strong,flat,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
331,2020-03-18,1,AUD,AU,-0.952904,-1.652208,mild_weak,weakening,medium,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
332,2020-03-18,1,CAD,CA,-0.274677,-0.129900,neutral,flat,high,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
333,2020-03-18,1,EUR,EU,-0.180893,0.080601,neutral,flat,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
334,2020-03-18,1,JPY,JP,1.408475,3.648004,strong,weakening,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
335,2020-03-18,2,AUD,AU,-0.756978,-0.863498,mild_weak,flat,medium,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
336,2020-03-18,2,CAD,CA,-0.406623,-0.131842,mild_weak,flat,high,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
337,2020-03-18,2,EUR,EU,-0.308329,0.073427,neutral,flat,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
338,2020-03-18,2,JPY,JP,1.471929,3.791187,strong,flat,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
339,2020-03-18,3,AUD,AU,-0.757700,-0.863498,mild_weak,flat,medium,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
340,2020-03-18,3,CAD,CA,-0.407266,-0.131842,mild_weak,flat,high,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
341,2020-03-18,3,EUR,EU,-0.306745,0.078030,neutral,flat,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
342,2020-03-18,3,JPY,JP,1.471711,3.791187,strong,flat,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
343,2020-03-19,1,AUD,AU,-1.735151,-1.627567,weak,weakening,medium,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
344,2020-03-19,1,CAD,CA,0.123681,-0.195141,neutral,flat,high,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
345,2020-03-19,1,CHF,CH,0.318928,-0.044683,neutral,flat,medium,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
346,2020-03-19,1,EUR,EU,0.510424,0.102884,mild_strong,flat,high,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
347,2020-03-19,1,USD,US,0.782117,0.312252,mild_strong,flat,medium,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
348,2020-03-19,2,AUD,AU,-1.623957,-0.802709,weak,flat,medium,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
349,2020-03-19,2,CAD,CA,-0.103520,-0.163227,neutral,flat,high,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
350,2020-03-19,2,CHF,CH,0.188990,-0.040200,neutral,flat,medium,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
351,2020-03-19,2,EUR,EU,0.511502,0.095445,mild_strong,flat,high,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
352,2020-03-19,2,USD,US,1.026984,0.312252,strong,flat,medium,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
353,2020-03-19,3,AUD,AU,-1.623889,-0.802709,weak,flat,medium,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
354,2020-03-19,3,CAD,CA,-0.104947,-0.163227,neutral,flat,high,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
355,2020-03-19,3,CHF,CH,0.187276,-0.040200,neutral,flat,medium,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
356,2020-03-19,3,EUR,EU,0.517113,0.098663,mild_strong,flat,high,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
357,2020-03-19,3,USD,US,1.024447,0.312252,strong,flat,medium,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
358,2020-03-20,1,CAD,CA,-0.707107,-0.260979,mild_weak,weakening,high,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
359,2020-03-20,1,GBP,UK,0.707107,-0.078667,mild_strong,weakening,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
360,2020-03-20,2,CAD,CA,-0.707107,-0.190983,mild_weak,flat,high,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
361,2020-03-20,2,GBP,UK,0.707107,-0.013062,mild_strong,flat,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
362,2020-03-20,3,CAD,CA,-0.707107,-0.190983,mild_weak,flat,high,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
363,2020-03-20,3,GBP,UK,0.707107,-0.013062,mild_strong,flat,medium,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
364,2020-03-23,1,AUD,AU,-1.120367,-1.490195,weak,weakening,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
365,2020-03-23,1,CAD,CA,0.318145,-0.329147,neutral,weakening,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
366,2020-03-23,1,EUR,EU,0.802223,0.061561,mild_strong,flat,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
367,2020-03-23,2,AUD,AU,-1.076662,-0.796684,weak,weakening,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
368,2020-03-23,2,CAD,CA,0.176945,-0.215674,neutral,flat,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
369,2020-03-23,2,EUR,EU,0.899717,0.119310,mild_strong,flat,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
370,2020-03-23,3,AUD,AU,-1.070218,-0.765622,weak,flat,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
371,2020-03-23,3,CAD,CA,0.159643,-0.215674,neutral,flat,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
372,2020-03-23,3,EUR,EU,0.910575,0.120116,mild_strong,flat,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
373,2020-03-24,1,GBP,UK,-0.636423,-0.011925,mild_weak,flat,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
374,2020-03-24,1,EUR,EU,-0.518260,0.117467,mild_weak,flat,high,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
375,2020-03-24,1,USD,US,-0.343233,0.309128,neutral,flat,medium,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
376,2020-03-24,1,NZD,NZ,-0.272485,0.386600,neutral,flat,low,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
377,2020-03-24,1,JPY,JP,1.770400,2.623633,strong,weakening,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
378,2020-03-24,2,GBP,UK,-0.564575,0.025497,mild_weak,flat,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
379,2020-03-24,2,EUR,EU,-0.488180,0.148689,mild_weak,flat,high,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
380,2020-03-24,2,USD,US,-0.388686,0.309128,mild_weak,flat,medium,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
381,2020-03-24,2,NZD,NZ,-0.340643,0.386600,neutral,flat,low,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
382,2020-03-24,2,JPY,JP,1.782083,3.809612,strong,improving,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
383,2020-03-24,3,GBP,UK,-0.570846,0.025497,mild_weak,flat,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
384,2020-03-24,3,EUR,EU,-0.494121,0.141732,mild_weak,flat,high,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
385,2020-03-24,3,USD,US,-0.383627,0.309128,mild_weak,flat,medium,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
386,2020-03-24,3,NZD,NZ,-0.332490,0.386600,neutral,flat,low,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
387,2020-03-24,3,JPY,JP,1.781084,3.588612,strong,flat,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
388,2020-03-25,1,CHF,CH,-0.612304,-0.044671,mild_weak,flat,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
389,2020-03-25,1,GBP,UK,-0.541676,0.038712,mild_weak,flat,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
390,2020-03-25,1,JPY,JP,1.153980,2.040575,strong,weakening,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
391,2020-03-25,2,CHF,CH,-0.599740,-0.038561,mild_weak,flat,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
392,2020-03-25,2,GBP,UK,-0.554668,0.055129,mild_weak,flat,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
393,2020-03-25,2,JPY,JP,1.154407,3.607740,strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
394,2020-03-25,3,CHF,CH,-0.601108,-0.038561,mild_weak,flat,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
395,2020-03-25,3,GBP,UK,-0.553262,0.055129,mild_weak,flat,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
396,2020-03-25,3,JPY,JP,1.154370,3.398884,strong,flat,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
397,2020-03-26,1,USD,US,-0.765320,-0.376889,mild_weak,flat,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
398,2020-03-26,1,GBP,UK,-0.366148,0.078138,mild_weak,flat,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
399,2020-03-26,1,JPY,JP,1.131468,1.785309,strong,weakening,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
400,2020-03-26,2,USD,US,-0.684213,-0.376889,mild_weak,flat,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
401,2020-03-26,2,GBP,UK,-0.463430,0.080544,mild_weak,flat,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
402,2020-03-26,2,JPY,JP,1.147643,3.418475,strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
403,2020-03-26,3,USD,US,-0.690183,-0.376889,mild_weak,flat,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
404,2020-03-26,3,GBP,UK,-0.456617,0.080544,mild_weak,flat,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
405,2020-03-26,3,JPY,JP,1.146799,3.220791,strong,flat,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
406,2020-03-27,1,USD,US,-0.707107,-0.910458,mild_weak,flat,medium,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
